JD,PhaseAngle_deg,VisibleArea_m2,ApparentMagnitude
2459257.757682,24.564526,191426384.000000,12.040996
2459257.776972,24.576244,191459376.000000,12.040910
2459257.796262,24.587962,191491856.000000,12.040826
2459257.815553,24.599680,191555648.000000,12.040565
2459257.834843,24.611398,191377136.000000,12.041678
2459257.854133,24.623115,191310464.000000,12.042157
2459257.873423,24.634832,191499440.000000,12.041186
2459257.892713,24.646549,191442128.000000,12.041612
2459257.912003,24.658266,191254080.000000,12.042779
2459257.931293,24.669982,191430912.000000,12.041876
2459257.950583,24.681699,191225904.000000,12.043140
2459257.969874,24.693414,191272768.000000,12.042975
2459257.989164,24.705130,191294256.000000,12.042954
2459258.008454,24.716845,191281520.000000,12.043127
2459258.027744,24.728561,191319552.000000,12.043011
2459258.047034,24.740276,191307504.000000,12.043180
2459258.066324,24.751990,191116592.000000,12.044365
2459258.085614,24.763705,191224432.000000,12.043853
2459258.104904,24.775419,191354784.000000,12.043214
2459258.124195,24.787132,191208240.000000,12.044146
2459258.143485,24.798846,191157280.000000,12.044536
2459258.162775,24.810559,191103136.000000,12.044945
2459258.182065,24.822272,191110064.000000,12.045006
2459258.201355,24.833985,191075472.000000,12.045303
2459258.220645,24.845698,191132960.000000,12.045077
2459258.239935,24.857410,191149328.000000,12.045085
2459258.259225,24.869122,191185360.000000,12.044981
2459258.278515,24.880834,190981184.000000,12.046241
2459258.297806,24.892545,190949136.000000,12.046524
2459258.317096,24.904256,191144288.000000,12.045516
2459258.336386,24.915967,191063264.000000,12.046077
2459258.355676,24.927678,190838272.000000,12.047457
2459258.374966,24.939388,191044768.000000,12.046383
2459258.394256,24.951098,190879536.000000,12.047423
2459258.413546,24.962808,190903536.000000,12.047387
2459258.432836,24.974518,190953456.000000,12.047204
2459258.452127,24.986227,190953088.000000,12.047307
2459258.471417,24.997936,190995488.000000,12.047166
2459258.490707,25.009644,190894672.000000,12.047840
2459258.509997,25.021353,190775824.000000,12.048617
2459258.529287,25.033061,190931440.000000,12.047832
2459258.548577,25.044769,190964928.000000,12.047742
2459258.567867,25.056476,190800112.000000,12.048780
2459258.587157,25.068183,190868480.000000,12.048492
2459258.606448,25.079890,190668144.000000,12.049733
2459258.625738,25.091597,190734896.000000,12.049453
2459258.645028,25.103303,190765888.000000,12.049378
2459258.664318,25.115009,190776464.000000,12.049418
2459258.683608,25.126715,190791600.000000,12.049432
2459258.702898,25.138420,190778576.000000,12.049607
2459258.722188,25.150125,190600352.000000,12.050723
2459258.741478,25.161830,190634240.000000,12.050630
2459258.760769,25.173535,190809616.000000,12.049732
2459258.780059,25.185239,190709312.000000,12.050404
2459258.799349,25.196943,190546160.000000,12.051434
2459258.818639,25.208646,190639088.000000,12.051005
2459258.837929,25.220350,190553664.000000,12.051592
2459258.857219,25.232053,190542144.000000,12.051758
2459258.876509,25.243755,190620896.000000,12.051410
2459258.895799,25.255458,190625600.000000,12.051484
2459258.915090,25.267160,190683552.000000,12.051255
2459258.934380,25.278862,190452384.000000,12.052672
2459258.953670,25.290563,190414624.000000,12.052988
2459258.972960,25.302264,190624208.000000,12.051894
2459258.992250,25.313965,190579872.000000,12.052248
2459259.011540,25.325665,190372272.000000,12.053531
2459259.030830,25.337366,190535472.000000,12.052702
2459259.050120,25.349065,190324800.000000,12.054003
2459259.069411,25.360765,190361584.000000,12.053894
2459259.088701,25.372464,190438992.000000,12.053553
2459259.107991,25.384163,190426192.000000,12.053727
2459259.127281,25.395862,190428976.000000,12.053812
2459259.146571,25.407560,190402112.000000,12.054065
2459259.165861,25.419258,190217296.000000,12.055220
2459259.185151,25.430955,190341712.000000,12.054611
2459259.204441,25.442652,190477792.000000,12.053936
2459259.223732,25.454349,190334928.000000,12.054851
2459259.243022,25.466046,190296560.000000,12.055170
2459259.262312,25.477742,190178352.000000,12.055946
2459259.281602,25.489438,190200496.000000,12.055920
2459259.300892,25.501134,190210048.000000,12.055966
2459259.320182,25.512829,190274880.000000,12.055696
2459259.339472,25.524524,190253104.000000,12.055921
2459259.358762,25.536218,190286672.000000,12.055830
2459259.378053,25.547913,190065952.000000,12.057191
2459259.397343,25.559606,190065376.000000,12.057295
2459259.416633,25.571300,190265648.000000,12.056252
2459259.435923,25.582993,190192256.000000,12.056771
2459259.455213,25.594686,189950048.000000,12.058255
2459259.474503,25.606379,190131488.000000,12.057319
2459259.493793,25.618071,189975840.000000,12.058309
2459259.513083,25.629763,190014608.000000,12.058188
2459259.532374,25.641454,190085072.000000,12.057886
2459259.551664,25.653145,190073712.000000,12.058052
2459259.570954,25.664836,190126976.000000,12.057848
2459259.590244,25.676526,189970992.000000,12.058840
2459259.609534,25.688216,189874464.000000,12.059492
2459259.628824,25.699906,190052704.000000,12.058574
2459259.648114,25.711595,190068896.000000,12.058582
2459259.667404,25.723284,189910528.000000,12.059588
2459259.686695,25.734973,189976048.000000,12.059314
2459259.705985,25.746661,189743456.000000,12.060744
2459259.725275,25.758349,189821344.000000,12.060399
2459259.744565,25.770037,189887184.000000,12.060123
2459259.763855,25.781724,189922192.000000,12.060024
2459259.783145,25.793411,189888352.000000,12.060318
2459259.802435,25.805097,189870928.000000,12.060518
2459259.821725,25.816783,189669232.000000,12.061772
2459259.841015,25.828469,189750704.000000,12.061407
2459259.860306,25.840155,189939040.000000,12.060430
2459259.879596,25.851840,189839232.000000,12.061101
2459259.898886,25.863524,189688224.000000,12.062066
2459259.918176,25.875208,189714720.000000,12.062015
2459259.937466,25.886892,189638416.000000,12.062552
2459259.956756,25.898576,189653008.000000,12.062569
2459259.976046,25.910259,189759024.000000,12.062063
2459259.995336,25.921942,189736656.000000,12.062291
2459260.014627,25.933624,189784192.000000,12.062120
2459260.033917,25.945306,189513600.000000,12.063770
2459260.053207,25.956988,189502832.000000,12.063932
2459260.072497,25.968669,189721184.000000,12.062782
2459260.091787,25.980350,189701456.000000,12.062995
2459260.111077,25.992031,189458960.000000,12.064485
2459260.130367,26.003711,189615312.000000,12.063690
2459260.149657,26.015390,189396736.000000,12.065043
2459260.168948,26.027070,189449696.000000,12.064839
2459260.188238,26.038749,189559728.000000,12.064310
2459260.207528,26.050427,189540864.000000,12.064518
2459260.226818,26.062106,189547280.000000,12.064582
2459260.246108,26.073783,189468240.000000,12.065135
2459260.265398,26.085461,189298768.000000,12.066207
2459260.284688,26.097138,189439088.000000,12.065503
2459260.303978,26.108814,189574688.000000,12.064827
2459260.323269,26.120491,189437104.000000,12.065716
2459260.342559,26.132167,189408800.000000,12.065979
2459260.361849,26.143842,189235952.000000,12.067070
2459260.381139,26.155517,189267536.000000,12.066990
2459260.400429,26.167192,189329840.000000,12.066733
2459260.419719,26.178866,189411360.000000,12.066366
2459260.439009,26.190540,189346480.000000,12.066838
2459260.458299,26.202213,189363360.000000,12.066842
2459260.477590,26.213887,189123792.000000,12.068317
2459260.496880,26.225559,189164128.000000,12.068186
2459260.516170,26.237232,189360080.000000,12.067162
2459260.535460,26.248903,189312816.000000,12.067534
2459260.554750,26.260575,189094208.000000,12.068889
2459260.574040,26.272246,189206560.000000,12.068345
2459260.593330,26.283917,189059312.000000,12.069290
2459260.612620,26.295587,189100416.000000,12.069155
2459260.631911,26.307257,189207008.000000,12.068644
2459260.651201,26.318926,189181184.000000,12.068892
2459260.670491,26.330595,189237296.000000,12.068671
2459260.689781,26.342264,189026880.000000,12.069979
2459260.709071,26.353932,188949856.000000,12.070522
2459260.728361,26.365600,189146112.000000,12.069495
2459260.747651,26.377267,189167888.000000,12.069471
2459260.766941,26.388934,188993152.000000,12.070575
2459260.786232,26.400601,189060512.000000,12.070288
2459260.805522,26.412267,188817136.000000,12.071787
2459260.824812,26.423933,188873808.000000,12.071562
2459260.844102,26.435598,189001232.000000,12.070930
2459260.863392,26.447263,189047312.000000,12.070766
2459260.882682,26.458927,188970768.000000,12.071306
2459260.901972,26.470591,188937200.000000,12.071600
2459260.921262,26.482255,188720992.000000,12.072943
2459260.940553,26.493918,188854672.000000,12.072275
2459260.959843,26.505581,189039760.000000,12.071312
2459260.979133,26.517243,188941184.000000,12.071979
2459260.998423,26.528905,188816320.000000,12.072797
2459261.017713,26.540567,188768944.000000,12.073170
2459261.037003,26.552228,188698352.000000,12.073676
2459261.056293,26.563888,188743872.000000,12.073515
2459261.075583,26.575549,188870080.000000,12.072890
2459261.094874,26.587208,188822960.000000,12.073261
2459261.114164,26.598868,188858976.000000,12.073155
2459261.133454,26.610527,188577088.000000,12.074877
2459261.152744,26.622185,188583344.000000,12.074941
2459261.172034,26.633843,188794256.000000,12.073828
2459261.191324,26.645501,188799984.000000,12.073896
2459261.210614,26.657158,188535520.000000,12.075518
2459261.229904,26.668815,188675984.000000,12.074810
2459261.249195,26.680471,188444992.000000,12.076240
2459261.268485,26.692127,188523856.000000,12.075886
2459261.287775,26.703782,188674112.000000,12.075122
2459261.307065,26.715437,188634784.000000,12.075449
2459261.326355,26.727092,188655696.000000,12.075429
2459261.345645,26.738746,188516848.000000,12.076329
2459261.364935,26.750400,188372144.000000,12.077263
2459261.384225,26.762053,188535744.000000,12.076421
2459261.403515,26.773706,188653456.000000,12.075843
2459261.422806,26.785358,188519952.000000,12.076713
2459261.442096,26.797010,188501424.000000,12.076920
2459261.461386,26.808661,188300432.000000,12.078178
2459261.480676,26.820312,188314688.000000,12.078197
2459261.499966,26.831963,188428176.000000,12.077643
2459261.519256,26.843613,188522832.000000,12.077198
2459261.538546,26.855263,188415328.000000,12.077918
2459261.557836,26.866912,188418304.000000,12.078001
2459261.577127,26.878560,188154704.000000,12.079622
2459261.596417,26.890209,188254816.000000,12.079144
2459261.615707,26.901857,188440272.000000,12.078176
2459261.634997,26.913504,188423072.000000,12.078375
2459261.654287,26.925151,188198128.000000,12.079773
2459261.673577,26.936797,188266704.000000,12.079478
2459261.692867,26.948443,188122880.000000,12.080408
2459261.712157,26.960089,188176128.000000,12.080201
2459261.731448,26.971734,188329072.000000,12.079419
2459261.750738,26.983379,188263232.000000,12.079899
2459261.770028,26.995023,188323744.000000,12.079651
2459261.789318,27.006666,188059072.000000,12.081278
2459261.808608,27.018310,188009376.000000,12.081666
2459261.827898,27.029952,188216000.000000,12.080573
2459261.847188,27.041595,188252880.000000,12.080461
2459261.866478,27.053237,188059472.000000,12.081678
2459261.885769,27.064878,188120288.000000,12.081427
2459261.905059,27.076519,187891440.000000,12.082849
2459261.924349,27.088159,187929056.000000,12.082732
2459261.943639,27.099799,188102944.000000,12.081828
2459261.962929,27.111439,188145840.000000,12.081681
2459261.982219,27.123078,188037392.000000,12.082407
2459262.001509,27.134716,187977568.000000,12.082853
2459262.020799,27.146354,187781776.000000,12.084085
2459262.040090,27.157992,187939584.000000,12.083273
2459262.059380,27.169629,188112016.000000,12.082378
2459262.078670,27.181266,188016784.000000,12.083028
2459262.097960,27.192902,187921296.000000,12.083680
2459262.117250,27.204538,187812976.000000,12.084407
2459262.136540,27.216173,187743904.000000,12.084906
2459262.155830,27.227808,187834064.000000,12.084486
2459262.175120,27.239442,187968336.000000,12.083810
2459262.194411,27.251076,187882896.000000,12.084404
2459262.213701,27.262709,187906416.000000,12.084369
2459262.232991,27.274342,187626624.000000,12.086087
2459262.252281,27.285974,187659248.000000,12.085998
2459262.271571,27.297606,187857184.000000,12.084954
2459262.290861,27.309237,187880608.000000,12.084919
2459262.310151,27.320868,187595360.000000,12.086669
2459262.329441,27.332499,187723168.000000,12.086030
2459262.348732,27.344129,187515920.000000,12.087330
2459262.368022,27.355758,187588176.000000,12.087012
2459262.387312,27.367387,187763504.000000,12.086098
2459262.406602,27.379015,187706912.000000,12.086526
2459262.425892,27.390643,187747936.000000,12.086389
2459262.445182,27.402271,187541648.000000,12.087683
2459262.464472,27.413898,187430080.000000,12.088429
2459262.483762,27.425524,187622960.000000,12.087413
2459262.503053,27.437150,187706192.000000,12.087032
2459262.522343,27.448776,187579984.000000,12.087862
2459262.541633,27.460401,187577216.000000,12.087978
2459262.560923,27.472025,187361632.000000,12.089327
2459262.580213,27.483650,187357056.000000,12.089454
2459262.599503,27.495273,187501600.000000,12.088717
2459262.618793,27.506896,187622928.000000,12.088115
2459262.638083,27.518519,187472768.000000,12.089085
2459262.657374,27.530141,187454736.000000,12.089290
2459262.676664,27.541762,187199264.000000,12.090871
2459262.695954,27.553383,187336528.000000,12.090175
2459262.715244,27.565004,187516048.000000,12.089236
2459262.734534,27.576624,187507280.000000,12.089387
2459262.753824,27.588243,187292576.000000,12.090731
2459262.773114,27.599862,187314272.000000,12.090706
2459262.792404,27.611481,187161888.000000,12.091689
2459262.811695,27.623099,187240576.000000,12.091333
2459262.830985,27.634716,187425296.000000,12.090363
2459262.850275,27.646333,187324944.000000,12.091045
2459262.869565,27.657950,187382864.000000,12.090810
2459262.888855,27.669566,187081664.000000,12.092657
2459262.908145,27.681181,187061760.000000,12.092872
2459262.927435,27.692796,187262352.000000,12.091809
2459262.946725,27.704411,187327344.000000,12.091533
2459262.966015,27.716025,187097040.000000,12.092969
2459262.985306,27.727638,187160064.000000,12.092703
2459263.004596,27.739251,186949520.000000,12.094026
2459263.023886,27.750864,186978192.000000,12.093959
2459263.043176,27.762475,187176400.000000,12.092909
2459263.062466,27.774087,187212496.000000,12.092800
2459263.081756,27.785698,187109968.000000,12.093495
2459263.101046,27.797308,186993040.000000,12.094274
2459263.120336,27.808918,186833792.000000,12.095300
2459263.139627,27.820527,187015232.000000,12.094346
2459263.158917,27.832136,187158496.000000,12.093615
2459263.178207,27.843744,187068016.000000,12.094240
2459263.197497,27.855352,187002688.000000,12.094720
2459263.216787,27.866959,186848272.000000,12.095717
2459263.236077,27.878566,186769136.000000,12.096277
2459263.255367,27.890172,186899488.000000,12.095620
2459263.274657,27.901778,187064048.000000,12.094765
2459263.293948,27.913383,186927680.000000,12.095657
2459263.313238,27.924988,186929456.000000,12.095747
2459263.332528,27.936592,186657440.000000,12.097428
2459263.351818,27.948195,186735648.000000,12.097073
2459263.371108,27.959798,186892896.000000,12.096260
2459263.390398,27.971401,186951600.000000,12.096019
2459263.409688,27.983003,186643888.000000,12.097908
2459263.428978,27.994604,186757856.000000,12.097345
2459263.448269,28.006205,186585808.000000,12.098446
2459263.467559,28.017806,186626768.000000,12.098308
2459263.486849,28.029406,186837792.000000,12.097182
2459263.506139,28.041005,186763728.000000,12.097712
2459263.525429,28.052604,186813216.000000,12.097525
2459263.544719,28.064202,186552512.000000,12.099141
2459263.564009,28.075800,186479312.000000,12.099668
2459263.583299,28.087397,186689088.000000,12.098547
2459263.602590,28.098994,186757760.000000,12.098248
2459263.621880,28.110590,186615472.000000,12.099176
2459263.641170,28.122186,186631856.000000,12.099181
2459263.660460,28.133781,186422592.000000,12.100499
2459263.679750,28.145375,186370192.000000,12.100905
2459263.699040,28.156969,186571504.000000,12.099833
2459263.718330,28.168563,186705904.000000,12.099151
2459263.737620,28.180156,186513248.000000,12.100372
2459263.756911,28.191748,186471392.000000,12.100716
2459263.776201,28.203340,186230656.000000,12.102219
2459263.795491,28.214931,186420352.000000,12.101214
2459263.814781,28.226522,186567424.000000,12.100458
2459263.834071,28.238112,186566352.000000,12.100564
2459263.853361,28.249702,186378224.000000,12.101760
2459263.872651,28.261291,186335616.000000,12.102108
2459263.891941,28.272879,186181424.000000,12.103107
2459263.911232,28.284467,186285616.000000,12.102600
2459263.930522,28.296055,186491360.000000,12.101502
2459263.949812,28.307642,186360160.000000,12.102366
2459263.969102,28.319228,186422096.000000,12.102106
2459263.988392,28.330814,186110160.000000,12.104024
2459264.007682,28.342399,186117504.000000,12.104081
2459264.026972,28.353984,186300064.000000,12.103117
2459264.046262,28.365568,186378080.000000,12.102763
2459264.065553,28.377152,186121200.000000,12.104360
2459264.084843,28.388735,186185584.000000,12.104085
2459264.104133,28.400318,185993024.000000,12.105309
2459264.123423,28.411900,186012800.000000,12.105293
2459264.142713,28.423481,186247680.000000,12.104024
2459264.162003,28.435062,186253792.000000,12.104088
2459264.181293,28.446642,186172880.000000,12.104660
2459264.200583,28.458222,186000976.000000,12.105763
2459264.219874,28.469801,185890976.000000,12.106506
2459264.239164,28.481380,186091552.000000,12.105435
2459264.258454,28.492958,186183792.000000,12.104997
2459264.277744,28.504535,186103360.000000,12.105566
2459264.297034,28.516112,186066144.000000,12.105884
2459264.316324,28.527689,185888464.000000,12.107021
2459264.335614,28.539265,185770272.000000,12.107812
2459264.354904,28.550840,185951824.000000,12.106851
2459264.374195,28.562415,186138432.000000,12.105863
2459264.393485,28.573989,185944000.000000,12.107097
2459264.412775,28.585562,185948448.000000,12.107172
2459264.432065,28.597136,185663840.000000,12.108935
2459264.451355,28.608708,185805840.000000,12.108205
2459264.470645,28.620280,185930368.000000,12.107578
2459264.489935,28.631851,186009616.000000,12.107215
2459264.509225,28.643422,185696480.000000,12.109145
2459264.528515,28.654992,185783200.000000,12.108738
2459264.547806,28.666562,185627296.000000,12.109749
2459264.567096,28.678131,185665712.000000,12.109625
2459264.586386,28.689700,185905712.000000,12.108322
2459264.605676,28.701267,185791808.000000,12.109088
2459264.624966,28.712835,185858592.000000,12.108798
2459264.644256,28.724402,185542464.000000,12.110746
2459264.663546,28.735968,185523968.000000,12.110955
2459264.682836,28.747534,185727184.000000,12.109866
2459264.702127,28.759099,185787280.000000,12.109615
2459264.721417,28.770663,185628288.000000,12.110645
2459264.740707,28.782227,185658640.000000,12.110567
2459264.759997,28.793791,185469200.000000,12.111776
2459264.779287,28.805353,185390128.000000,12.112339
2459264.798577,28.816916,185617456.000000,12.111109
2459264.817867,28.828477,185761552.000000,12.110366
2459264.837157,28.840038,185542192.000000,12.111749
2459264.856448,28.851599,185472832.000000,12.112255
2459264.875738,28.863159,185273984.000000,12.113520
2459264.895028,28.874718,185486624.000000,12.112375
2459264.914318,28.886277,185590528.000000,12.111867
2459264.933608,28.897835,185597024.000000,12.111929
2459264.952898,28.909393,185445376.000000,12.112916
2459264.972188,28.920950,185347904.000000,12.113587
2459264.991478,28.932506,185184448.000000,12.114645
2459265.010769,28.944062,185330256.000000,12.113891
2459265.030059,28.955617,185541584.000000,12.112753
2459265.049349,28.967172,185376288.000000,12.113821
2459265.068639,28.978726,185440320.000000,12.113546
2459265.087929,28.990280,185121248.000000,12.115516
2459265.107219,29.001832,185182752.000000,12.115256
2459265.126509,29.013385,185327856.000000,12.114505
2459265.145799,29.024937,185414640.000000,12.114097
2459265.165090,29.036488,185127360.000000,12.115881
2459265.184380,29.048038,185191872.000000,12.115602
2459265.203670,29.059588,185048592.000000,12.116543
2459265.222960,29.071138,185038000.000000,12.116705
2459265.242250,29.082687,185289760.000000,12.115329
2459265.261540,29.094235,185274000.000000,12.115521
2459265.280830,29.105783,185225472.000000,12.115906
2459265.300120,29.117330,184995376.000000,12.117355
2459265.319411,29.128876,184925504.000000,12.117865
2459265.338701,29.140422,185155056.000000,12.116619
2459265.357991,29.151967,185190640.000000,12.116510
2459265.377281,29.163512,185115584.000000,12.117050
2459265.396571,29.175056,185102672.000000,12.117226
2459265.415861,29.186600,184928544.000000,12.118348
2459265.435151,29.198142,184776224.000000,12.119342
2459265.454441,29.209685,184979840.000000,12.118247
2459265.473732,29.221227,185201200.000000,12.117048
2459265.493022,29.232768,184945984.000000,12.118645
2459265.512312,29.244308,184947552.000000,12.118736
2459265.531602,29.255848,184670880.000000,12.120462
2459265.550892,29.267387,184862080.000000,12.119438
2459265.570182,29.278926,184964784.000000,12.118935
2459265.589472,29.290464,185038320.000000,12.118604
2459265.608762,29.302002,184786832.000000,12.120180
2459265.628053,29.313539,184791968.000000,12.120250
2459265.647343,29.325075,184641840.000000,12.121232
2459265.666633,29.336611,184692176.000000,12.121037
2459265.685923,29.348146,184956336.000000,12.119585
2459265.705213,29.359681,184801520.000000,12.120594
2459265.724503,29.371214,184884224.000000,12.120208
2459265.743793,29.382748,184539696.000000,12.122333
2459265.763083,29.394281,184551472.000000,12.122364
2459265.782374,29.405813,184740016.000000,12.121355
2459265.801664,29.417344,184808128.000000,12.121055
2459265.820954,29.428875,184612240.000000,12.122306
2459265.840244,29.440405,184659184.000000,12.122130
2459265.859534,29.451935,184496560.000000,12.123187
2459265.878824,29.463464,184394592.000000,12.123887
2459265.898114,29.474993,184643840.000000,12.122520
2459265.917404,29.486520,184784384.000000,12.121794
2459265.936695,29.498048,184576112.000000,12.123119
2459265.955985,29.509574,184450400.000000,12.123958
2459265.975275,29.521100,184300544.000000,12.124941
2459265.994565,29.532626,184542208.000000,12.123618
2459266.013855,29.544151,184590112.000000,12.123436
2459266.033145,29.555675,184598864.000000,12.123485
2459266.052435,29.567199,184489632.000000,12.124227
2459266.071725,29.578722,184357024.000000,12.125108
2459266.091015,29.590244,184167072.000000,12.126327
2459266.110306,29.601766,184348368.000000,12.125359
2459266.129596,29.613287,184582496.000000,12.124081
2459266.148886,29.624807,184372640.000000,12.125416
2459266.168176,29.636327,184432464.000000,12.125163
2459266.187466,29.647847,184107152.000000,12.127180
2459266.206756,29.659365,184229856.000000,12.126557
2459266.226046,29.670883,184327360.000000,12.126082
2459266.245336,29.682401,184442880.000000,12.125502
2459266.264627,29.693918,184137184.000000,12.127403
2459266.283917,29.705434,184186928.000000,12.127209
2459266.303207,29.716949,184098064.000000,12.127833
2459266.322497,29.728464,184041424.000000,12.128267
2459266.341787,29.739979,184322896.000000,12.126708
2459266.361077,29.751492,184285072.000000,12.127030
2459266.380367,29.763006,184258016.000000,12.127290
2459266.399657,29.774518,183976048.000000,12.129052
2459266.418948,29.786030,183939984.000000,12.129365
2459266.438238,29.797541,184193184.000000,12.127972
2459266.457528,29.809052,184196352.000000,12.128053
2459266.476818,29.820562,184103424.000000,12.128700
2459266.496108,29.832071,184114096.000000,12.128737
2459266.515398,29.843580,183958592.000000,12.129755
2459266.534688,29.855088,183749184.000000,12.131091
2459266.553978,29.866596,184006464.000000,12.129672
2459266.573269,29.878103,184240528.000000,12.128392
2459266.592559,29.889609,183939232.000000,12.130268
2459266.611849,29.901114,183929312.000000,12.130427
2459266.631139,29.912619,183663232.000000,12.132099
2459266.650429,29.924124,183904592.000000,12.130773
2459266.669719,29.935628,183970624.000000,12.130483
2459266.689009,29.947131,184044304.000000,12.130148
2459266.708299,29.958633,183822624.000000,12.131556
2459266.727590,29.970135,183784384.000000,12.131882
2459266.746880,29.981636,183654464.000000,12.132750
2459266.766170,29.993137,183702592.000000,12.132565
2459266.785460,30.004637,183976592.000000,12.131046
2459266.804750,30.016136,183782016.000000,12.132295
2459266.824040,30.027635,183883648.000000,12.131795
2459266.843330,30.039133,183545616.000000,12.133892
2459266.862620,30.050630,183571536.000000,12.133839
2459266.881911,30.062127,183758272.000000,12.132835
2459266.901201,30.073623,183807280.000000,12.132645
2459266.920491,30.085119,183582512.000000,12.134073
2459266.939781,30.096614,183642928.000000,12.133816
2459266.959071,30.108108,183515344.000000,12.134670
2459266.978361,30.119602,183386160.000000,12.135535
2459266.997651,30.131095,183672592.000000,12.133940
2459267.016941,30.142587,183781440.000000,12.133397
2459267.036232,30.154079,183609776.000000,12.134511
2459267.055522,30.165570,183413424.000000,12.135773
2459267.074812,30.177060,183326032.000000,12.136390
2459267.094102,30.188550,183597616.000000,12.134882
2459267.113392,30.200039,183565616.000000,12.135171
2459267.132682,30.211528,183586000.000000,12.135151
2459267.151972,30.223016,183510768.000000,12.135695
2459267.171262,30.234503,183367344.000000,12.136644
2459267.190553,30.245989,183139696.000000,12.138093
2459267.209843,30.257475,183350064.000000,12.136946
2459267.229133,30.268961,183613296.000000,12.135488
2459267.248423,30.280445,183341984.000000,12.137193
2459267.267713,30.291929,183409552.000000,12.136893
2459267.287003,30.303413,183081264.000000,12.138938
2459267.306293,30.314896,183269136.000000,12.137924
2459267.325583,30.326378,183339808.000000,12.137605
2459267.344874,30.337859,183456224.000000,12.137016
2459267.364164,30.349340,183147216.000000,12.138946
2459267.383454,30.360820,183172688.000000,12.138895
2459267.402744,30.372300,183131552.000000,12.139238
2459267.422034,30.383778,183039344.000000,12.139885
2459267.441324,30.395257,183343856.000000,12.138180
2459267.460614,30.406734,183260432.000000,12.138774
2459267.479904,30.418211,183269936.000000,12.138817
2459267.499195,30.429688,182940576.000000,12.140870
2459267.518485,30.441163,182942048.000000,12.140961
2459267.537775,30.452638,183209216.000000,12.139476
2459267.557065,30.464112,183181616.000000,12.139739
2459267.576355,30.475586,183065312.000000,12.140529
2459267.595645,30.487059,183103216.000000,12.140404
2459267.614935,30.498532,182970368.000000,12.141291
2459267.634225,30.510003,182744672.000000,12.142731
2459267.653515,30.521474,183005040.000000,12.141285
2459267.672806,30.532945,183250384.000000,12.139930
2459267.692096,30.544415,182937024.000000,12.141888
2459267.711386,30.555884,182886752.000000,12.142286
2459267.730676,30.567352,182662672.000000,12.143717
2459267.749966,30.578820,182937568.000000,12.142184
2459267.769256,30.590287,182955584.000000,12.142177
2459267.788546,30.601754,183029808.000000,12.141836
2459267.807836,30.613219,182850528.000000,12.143000
2459267.827127,30.624685,182763248.000000,12.143618
2459267.846417,30.636149,182659888.000000,12.144332
2459267.865707,30.647613,182711744.000000,12.144123
2459267.884997,30.659076,182986832.000000,12.142589
2459267.904287,30.670539,182753520.000000,12.144074
2459267.923577,30.682001,182865760.000000,12.143507
2459267.942867,30.693462,182530944.000000,12.145597
2459267.962157,30.704923,182593744.000000,12.145323
2459267.981448,30.716383,182764640.000000,12.144407
2459268.000738,30.727842,182803120.000000,12.144278
2459268.020028,30.739300,182537088.000000,12.145959
2459268.039318,30.750758,182610720.000000,12.145621
2459268.058608,30.762216,182555024.000000,12.146051
2459268.077898,30.773672,182367168.000000,12.147269
2459268.097188,30.785128,182670400.000000,12.145565
2459268.116478,30.796584,182753744.000000,12.145169
2459268.135769,30.808038,182633392.000000,12.145984
2459268.155059,30.819492,182353968.000000,12.147746
2459268.174349,30.830946,182324928.000000,12.148019
2459268.193639,30.842398,182630752.000000,12.146299
2459268.212929,30.853850,182533152.000000,12.146979
2459268.232219,30.865301,182542928.000000,12.147020
2459268.251509,30.876752,182517568.000000,12.147270
2459268.270799,30.888202,182369264.000000,12.148253
2459268.290090,30.899651,182128512.000000,12.149786
2459268.309380,30.911100,182340528.000000,12.148623
2459268.328670,30.922548,182635280.000000,12.146969
2459268.347960,30.933995,182300032.000000,12.149063
2459268.367250,30.945442,182376528.000000,12.148707
2459268.386540,30.956888,182051840.000000,12.150742
2459268.405830,30.968333,182292336.000000,12.149408
2459268.425120,30.979778,182346512.000000,12.149185
2459268.444411,30.991222,182439840.000000,12.148729
2459268.463701,31.002665,182162400.000000,12.150481
2459268.482991,31.014108,182148064.000000,12.150666
2459268.502281,31.025550,182134720.000000,12.150845
2459268.521571,31.036991,182023392.000000,12.151608
2459268.540861,31.048432,182345872.000000,12.149786
2459268.560151,31.059872,182217632.000000,12.150649
2459268.579441,31.071311,182266192.000000,12.150460
2459268.598732,31.082750,181903872.000000,12.152720
2459268.618022,31.094188,181922464.000000,12.152708
2459268.637312,31.105625,182194720.000000,12.151184
2459268.656602,31.117062,182153088.000000,12.151532
2459268.675892,31.128498,182000656.000000,12.152540
2459268.695182,31.139933,182078768.000000,12.152174
2459268.714472,31.151367,181966432.000000,12.152944
2459268.733762,31.162801,181728384.000000,12.154464
2459268.753053,31.174234,181980432.000000,12.153059
2459268.772343,31.185667,182227200.000000,12.151687
2459268.791633,31.197099,181952720.000000,12.153424
2459268.810923,31.208530,181822784.000000,12.154299
2459268.830213,31.219961,181650528.000000,12.155427
2459268.849503,31.231390,181971728.000000,12.153609
2459268.868793,31.242820,181925104.000000,12.153986
2459268.888083,31.254248,181986480.000000,12.153720
2459268.907374,31.265676,181867088.000000,12.154532
2459268.926664,31.277103,181736336.000000,12.155412
2459268.945954,31.288530,181638528.000000,12.156096
