JD,PhaseAngle_deg,VisibleArea_m2,ApparentMagnitude
2458843.058608,125.094219,17811508.000000,15.252949
2458843.077898,125.101137,17803918.000000,15.253409
2458843.097188,125.108056,17802098.000000,15.253518
2458843.116478,125.114974,17794486.000000,15.253979
2458843.135769,125.121893,17789872.000000,15.254258
2458843.155059,125.128811,17780630.000000,15.254820
2458843.174349,125.135730,17772750.000000,15.255298
2458843.193639,125.142648,17767324.000000,15.255627
2458843.212929,125.149567,17764364.000000,15.255805
2458843.232219,125.156485,17758568.000000,15.256157
2458843.251509,125.163404,17751874.000000,15.256563
2458843.270799,125.170322,17742282.000000,15.257147
2458843.290090,125.177241,17734664.000000,15.257611
2458843.309380,125.184159,17730434.000000,15.257867
2458843.328670,125.191078,17726060.000000,15.258132
2458843.347960,125.197996,17719426.000000,15.258536
2458843.367250,125.204915,17713098.000000,15.258921
2458843.386540,125.211833,17702740.000000,15.259553
2458843.405830,125.218752,17697238.000000,15.259888
2458843.425120,125.225670,17695480.000000,15.259993
2458843.444411,125.232588,17687292.000000,15.260492
2458843.463701,125.239507,17682864.000000,15.260761
2458843.482991,125.246425,17674344.000000,15.261282
2458843.502281,125.253344,17666150.000000,15.261782
2458843.521571,125.260262,17659154.000000,15.262210
2458843.540861,125.267181,17657812.000000,15.262289
2458843.560151,125.274099,17650154.000000,15.262757
2458843.579441,125.281017,17645204.000000,15.263059
2458843.598732,125.287936,17635258.000000,15.263668
2458843.618022,125.294854,17628246.000000,15.264097
2458843.637312,125.301773,17623448.000000,15.264390
2458843.656602,125.308691,17619208.000000,15.264648
2458843.675892,125.315610,17612812.000000,15.265039
2458843.695182,125.322528,17606896.000000,15.265401
2458843.714472,125.329446,17596982.000000,15.266009
2458843.733762,125.336365,17590518.000000,15.266405
2458843.753053,125.343283,17588136.000000,15.266549
2458843.772343,125.350202,17580952.000000,15.266990
2458843.791633,125.357120,17575968.000000,15.267295
2458843.810923,125.364038,17568248.000000,15.267769
2458843.830213,125.370957,17560360.000000,15.268253
2458843.849503,125.377875,17553100.000000,15.268699
2458843.868793,125.384793,17550716.000000,15.268844
2458843.888083,125.391712,17543142.000000,15.269309
2458843.907374,125.398630,17538596.000000,15.269587
2458843.926664,125.405549,17529392.000000,15.270154
2458843.945954,125.412467,17522224.000000,15.270595
2458843.965244,125.419385,17517302.000000,15.270897
2458843.984534,125.426304,17513162.000000,15.271151
2458844.003824,125.433222,17506504.000000,15.271560
2458844.023114,125.440140,17501158.000000,15.271889
2458844.042404,125.447059,17491338.000000,15.272495
2458844.061695,125.453977,17483992.000000,15.272948
2458844.080985,125.460895,17481060.000000,15.273127
2458844.100275,125.467814,17474816.000000,15.273512
2458844.119565,125.474732,17469626.000000,15.273831
2458844.138855,125.481651,17461560.000000,15.274329
2458844.158145,125.488569,17453312.000000,15.274839
2458844.177435,125.495487,17446884.000000,15.275236
2458844.196725,125.502406,17444406.000000,15.275387
2458844.216015,125.509324,17437028.000000,15.275843
2458844.235306,125.516242,17432490.000000,15.276122
2458844.254596,125.523161,17423898.000000,15.276654
2458844.273886,125.530079,17415476.000000,15.277176
2458844.293176,125.536997,17410518.000000,15.277482
2458844.312466,125.543916,17407990.000000,15.277636
2458844.331756,125.550834,17401160.000000,15.278059
2458844.351046,125.557752,17395378.000000,15.278416
2458844.370336,125.564671,17386002.000000,15.278998
2458844.389627,125.571589,17377560.000000,15.279522
2458844.408917,125.578507,17374112.000000,15.279735
2458844.428207,125.585425,17369252.000000,15.280035
2458844.447497,125.592344,17363356.000000,15.280400
2458844.466787,125.599262,17357030.000000,15.280792
2458844.486077,125.606180,17347794.000000,15.281367
2458844.505367,125.613099,17340936.000000,15.281793
2458844.524657,125.620017,17338350.000000,15.281951
2458844.543948,125.626935,17331696.000000,15.282365
2458844.563238,125.633854,17326674.000000,15.282676
2458844.582528,125.640772,17318086.000000,15.283211
2458844.601818,125.647690,17309936.000000,15.283719
2458844.621108,125.654609,17303954.000000,15.284090
2458844.640398,125.661527,17301898.000000,15.284216
2458844.659688,125.668445,17294188.000000,15.284697
2458844.678978,125.675364,17289954.000000,15.284959
2458844.698269,125.682282,17280248.000000,15.285565
2458844.717559,125.689200,17272670.000000,15.286038
2458844.736849,125.696118,17268340.000000,15.286307
2458844.756139,125.703037,17263744.000000,15.286592
2458844.775429,125.709955,17257148.000000,15.287004
2458844.794719,125.716873,17251662.000000,15.287345
2458844.814009,125.723792,17241930.000000,15.287954
2458844.833299,125.730710,17235896.000000,15.288331
2458844.852590,125.737628,17232624.000000,15.288533
2458844.871880,125.744547,17225966.000000,15.288949
2458844.891170,125.751465,17221364.000000,15.289236
2458844.910460,125.758383,17213122.000000,15.289752
2458844.929750,125.765301,17205014.000000,15.290260
2458844.949040,125.772220,17200556.000000,15.290538
2458844.968330,125.779138,17197042.000000,15.290756
2458844.987620,125.786056,17189398.000000,15.291235
2458845.006911,125.792975,17184616.000000,15.291534
2458845.026201,125.799893,17175112.000000,15.292131
2458845.045491,125.806811,17167634.000000,15.292600
2458845.064781,125.813730,17162858.000000,15.292898
2458845.084071,125.820648,17159228.000000,15.293124
2458845.103361,125.827566,17152824.000000,15.293526
2458845.122651,125.834485,17147110.000000,15.293884
2458845.141941,125.841403,17137078.000000,15.294516
2458845.161232,125.848321,17130302.000000,15.294941
2458845.180522,125.855239,17127346.000000,15.295125
2458845.199812,125.862158,17121280.000000,15.295506
2458845.219102,125.869076,17116476.000000,15.295807
2458845.238392,125.875994,17109086.000000,15.296272
2458845.257682,125.882913,17099680.000000,15.296865
2458845.276972,125.889831,17095122.000000,15.297151
2458845.296262,125.896749,17091388.000000,15.297385
2458845.315553,125.903668,17084006.000000,15.297850
2458845.334843,125.910586,17079544.000000,15.298130
2458845.354133,125.917504,17070486.000000,15.298702
2458845.373423,125.924423,17062952.000000,15.299177
2458845.392713,125.931341,17057724.000000,15.299506
2458845.412003,125.938259,17054454.000000,15.299711
2458845.431293,125.945177,17047850.000000,15.300127
2458845.450583,125.952096,17042020.000000,15.300495
2458845.469874,125.959014,17033562.000000,15.301030
2458845.489164,125.965932,17025606.000000,15.301533
2458845.508454,125.972851,17022974.000000,15.301697
2458845.527744,125.979769,17017052.000000,15.302071
2458845.547034,125.986687,17011758.000000,15.302405
2458845.566324,125.993606,17002570.000000,15.302988
2458845.585614,126.000524,16995512.000000,15.303435
2458845.604904,126.007442,16988758.000000,15.303862
2458845.624195,126.014361,16986942.000000,15.303975
2458845.643485,126.021279,16980106.000000,15.304408
2458845.662775,126.028197,16975378.000000,15.304706
2458845.682065,126.035116,16966742.000000,15.305255
2458845.701355,126.042034,16958106.000000,15.305803
2458845.720645,126.048952,16954360.000000,15.306039
2458845.739935,126.055871,16950724.000000,15.306268
2458845.759225,126.062789,16944076.000000,15.306690
2458845.778515,126.069707,16938942.000000,15.307015
2458845.797806,126.076626,16929624.000000,15.307609
2458845.817096,126.083544,16921328.000000,15.308137
2458845.836386,126.090463,16918108.000000,15.308339
2458845.855676,126.097381,16912902.000000,15.308670
2458845.874966,126.104299,16907866.000000,15.308989
2458845.894256,126.111218,16900584.000000,15.309452
2458845.913546,126.118136,16891322.000000,15.310044
2458845.932836,126.125054,16885776.000000,15.310396
2458845.952127,126.131973,16882436.000000,15.310607
2458845.971417,126.138891,16875834.000000,15.311027
2458845.990707,126.145809,16871136.000000,15.311326
2458846.009997,126.152728,16862780.000000,15.311859
2458846.029287,126.159646,16854532.000000,15.312386
2458846.048577,126.166565,16848958.000000,15.312741
2458846.067867,126.173483,16846706.000000,15.312882
2458846.087157,126.180401,16838378.000000,15.313415
2458846.106448,126.187320,16834670.000000,15.313650
2458846.125738,126.194238,16825510.000000,15.314237
2458846.145028,126.201157,16818162.000000,15.314707
2458846.164318,126.208075,16813714.000000,15.314990
2458846.183608,126.214993,16809274.000000,15.315272
2458846.202898,126.221912,16804440.000000,15.315581
2458846.222188,126.228830,16797072.000000,15.316052
2458846.241478,126.235749,16788330.000000,15.316613
2458846.260769,126.242667,16781156.000000,15.317073
2458846.280059,126.249585,16777858.000000,15.317282
2458846.299349,126.256504,16771992.000000,15.317658
2458846.318639,126.263422,16767668.000000,15.317934
2458846.337929,126.270341,16759432.000000,15.318463
2458846.357219,126.277259,16751274.000000,15.318987
2458846.376509,126.284178,16746067.000000,15.319320
2458846.395799,126.291096,16742634.000000,15.319539
2458846.415090,126.298015,16735695.000000,15.319984
2458846.434380,126.304933,16731264.000000,15.320268
2458846.453670,126.311851,16721977.000000,15.320866
2458846.472960,126.318770,16714540.000000,15.321345
2458846.492250,126.325688,16709877.000000,15.321643
2458846.511540,126.332607,16706095.000000,15.321885
2458846.530830,126.339525,16700108.000000,15.322270
2458846.550120,126.346444,16694508.000000,15.322629
2458846.569411,126.353362,16684261.000000,15.323292
2458846.588701,126.360281,16677729.000000,15.323712
2458846.607991,126.367199,16673534.000000,15.323981
2458846.627281,126.374118,16668806.000000,15.324285
2458846.646571,126.381036,16664114.000000,15.324586
2458846.665861,126.387955,16656818.000000,15.325057
2458846.685151,126.394873,16648249.000000,15.325611
2458846.704441,126.401792,16641569.000000,15.326042
2458846.723732,126.408710,16639309.000000,15.326185
2458846.743022,126.415629,16632572.000000,15.326621
2458846.762312,126.422547,16627924.000000,15.326920
2458846.781602,126.429466,16619013.000000,15.327497
2458846.800892,126.436384,16611010.000000,15.328016
2458846.820182,126.443303,16606058.000000,15.328335
2458846.839472,126.450221,16603550.000000,15.328494
2458846.858762,126.457140,16596331.000000,15.328962
2458846.878053,126.464059,16592098.000000,15.329234
2458846.897343,126.470977,16582481.000000,15.329859
2458846.916633,126.477896,16574991.000000,15.330345
2458846.935923,126.484814,16571283.000000,15.330584
2458846.955213,126.491733,16566355.000000,15.330902
2458846.974503,126.498651,16561401.000000,15.331222
2458846.993793,126.505570,16552839.000000,15.331779
2458847.013083,126.512489,16544888.000000,15.332296
2458847.032374,126.519407,16538975.000000,15.332680
2458847.051664,126.526326,16536793.000000,15.332818
2458847.070954,126.533244,16529776.000000,15.333275
2458847.090244,126.540163,16525305.000000,15.333564
2458847.109534,126.547082,16516945.000000,15.334108
2458847.128824,126.554000,16508659.000000,15.334649
2458847.148114,126.560919,16503721.000000,15.334969
2458847.167404,126.567838,16501024.000000,15.335141
2458847.186695,126.574756,16494614.000000,15.335559
2458847.205985,126.581675,16489107.000000,15.335916
2458847.225275,126.588593,16480091.000000,15.336506
2458847.244565,126.595512,16472317.000000,15.337013
2458847.263855,126.602431,16468843.000000,15.337237
2458847.283145,126.609349,16463934.000000,15.337556
2458847.302435,126.616268,16458376.000000,15.337918
2458847.321725,126.623187,16452068.000000,15.338330
2458847.341015,126.630105,16443033.000000,15.338921
2458847.360306,126.637024,16436474.000000,15.339350
2458847.379596,126.643943,16434053.000000,15.339505
2458847.398886,126.650862,16427170.000000,15.339955
2458847.418176,126.657780,16422714.000000,15.340245
2458847.437466,126.664699,16414465.000000,15.340785
2458847.456756,126.671618,16406406.000000,15.341314
2458847.476046,126.678536,16401749.000000,15.341617
2458847.495336,126.685455,16398258.000000,15.341844
2458847.514627,126.692374,16392126.000000,15.342245
2458847.533917,126.699293,16387100.000000,15.342573
2458847.553207,126.706211,16377878.000000,15.343179
2458847.572497,126.713130,16369905.000000,15.343703
2458847.591787,126.720049,16366444.000000,15.343928
2458847.611077,126.726968,16362299.000000,15.344198
2458847.630367,126.733887,16356932.000000,15.344549
2458847.649657,126.740805,16350136.000000,15.344995
2458847.668948,126.747724,16341009.000000,15.345597
2458847.688238,126.754643,16334171.000000,15.346046
2458847.707528,126.761562,16330940.000000,15.346256
2458847.726818,126.768481,16325151.000000,15.346636
2458847.746108,126.775399,16320992.000000,15.346908
2458847.765398,126.782318,16312750.000000,15.347451
2458847.784688,126.789237,16304504.000000,15.347995
2458847.803978,126.796156,16297676.000000,15.348445
2458847.823269,126.803075,16297617.000000,15.348444
2458847.842559,126.809994,16289801.000000,15.348960
2458847.861849,126.816913,16285130.000000,15.349266
2458847.881139,126.823831,16276016.000000,15.349869
2458847.900429,126.830750,16268188.000000,15.350386
2458847.919719,126.837669,16264082.000000,15.350655
2458847.939009,126.844588,16260546.000000,15.350886
2458847.958299,126.851507,16254025.000000,15.351317
2458847.977590,126.858426,16248529.000000,15.351679
2458847.996880,126.865345,16239456.000000,15.352280
2458848.016170,126.872264,16232323.000000,15.352752
2458848.035460,126.879183,16228521.000000,15.353001
2458848.054750,126.886102,16223839.000000,15.353310
2458848.074040,126.893021,16219175.000000,15.353617
2458848.093330,126.899940,16212214.000000,15.354078
2458848.112620,126.906859,16203794.000000,15.354637
2458848.131911,126.913778,16195574.000000,15.355182
2458848.151201,126.920697,16194641.000000,15.355240
2458848.170491,126.927616,16187822.000000,15.355692
2458848.189781,126.934535,16183596.000000,15.355970
2458848.209071,126.941454,16174852.000000,15.356552
2458848.228361,126.948373,16166862.000000,15.357083
2458848.247651,126.955292,16162146.000000,15.357395
2458848.266941,126.962211,16159012.000000,15.357600
2458848.286232,126.969130,16152475.000000,15.358034
2458848.305522,126.976049,16147207.000000,15.358383
2458848.324812,126.982968,16138391.000000,15.358971
2458848.344102,126.989887,16131329.000000,15.359441
2458848.363392,126.996806,16126522.000000,15.359759
2458848.382682,127.003725,16122768.000000,15.360006
2458848.401972,127.010644,16117752.000000,15.360339
2458848.421262,127.017563,16112814.000000,15.360666
2458848.440553,127.024482,16102165.000000,15.361379
2458848.459843,127.031402,16096437.000000,15.361760
2458848.479133,127.038321,16093246.000000,15.361970
2458848.498423,127.045240,16086836.000000,15.362397
2458848.517713,127.052159,16082884.000000,15.362659
2458848.537003,127.059078,16074274.000000,15.363235
2458848.556293,127.065997,16066425.000000,15.363760
2458848.575583,127.072917,16060431.000000,15.364159
2458848.594874,127.079836,16058743.000000,15.364268
2458848.614164,127.086755,16052610.000000,15.364677
2458848.633454,127.093674,16047007.000000,15.365051
2458848.652744,127.100593,16038052.000000,15.365652
2458848.672034,127.107513,16029886.000000,15.366199
2458848.691324,127.114432,16026325.000000,15.366435
2458848.710614,127.121351,16021990.000000,15.366723
2458848.729904,127.128270,16016735.000000,15.367074
2458848.749195,127.135190,16010963.000000,15.367460
2458848.768485,127.142109,16001572.000000,15.368092
2458848.787775,127.149028,15994748.000000,15.368549
2458848.807065,127.155948,15992836.000000,15.368674
2458848.826355,127.162867,15986210.000000,15.369118
2458848.845645,127.169786,15981776.000000,15.369414
2458848.864935,127.176705,15973448.000000,15.369974
2458848.884225,127.183625,15965220.000000,15.370528
2458848.903515,127.190544,15960827.000000,15.370821
2458848.922806,127.197464,15957737.000000,15.371026
2458848.942096,127.204383,15952669.000000,15.371365
2458848.961386,127.211302,15946162.000000,15.371803
2458848.980676,127.218222,15937414.000000,15.372393
2458848.999966,127.225141,15929139.000000,15.372951
2458849.019256,127.232060,15926023.000000,15.373158
2458849.038546,127.238980,15921658.000000,15.373450
2458849.057836,127.245899,15915880.000000,15.373839
2458849.077127,127.252819,15910419.000000,15.374206
2458849.096417,127.259738,15900541.000000,15.374874
2458849.115707,127.266658,15894645.000000,15.375271
2458849.134997,127.273577,15891810.000000,15.375459
2458849.154287,127.280497,15885612.000000,15.375877
2458849.173577,127.287416,15881371.000000,15.376162
2458849.192867,127.294336,15873122.000000,15.376720
2458849.212157,127.301255,15865304.000000,15.377249
2458849.231448,127.308175,15859021.000000,15.377674
2458849.250738,127.315094,15856174.000000,15.377863
2458849.270028,127.322014,15850817.000000,15.378224
2458849.289318,127.328933,15846099.000000,15.378542
2458849.308608,127.335853,15837251.000000,15.379142
2458849.327898,127.342773,15829208.000000,15.379688
2458849.347188,127.349692,15825584.000000,15.379931
2458849.366478,127.356612,15822222.000000,15.380156
2458849.385769,127.363531,15816375.000000,15.380551
2458849.405059,127.370451,15810778.000000,15.380930
2458849.424349,127.377371,15801571.000000,15.381557
2458849.443639,127.384290,15794370.000000,15.382046
2458849.462929,127.391210,15790272.000000,15.382322
2458849.482219,127.398130,15786032.000000,15.382607
2458849.501509,127.405049,15781138.000000,15.382938
2458849.520799,127.411969,15774153.000000,15.383413
2458849.540090,127.418889,15764568.000000,15.384067
2458849.559380,127.425808,15759214.000000,15.384430
2458849.578670,127.432728,15757392.000000,15.384550
2458849.597960,127.439648,15750296.000000,15.385033
2458849.617250,127.446568,15746293.000000,15.385303
2458849.636540,127.453487,15737652.000000,15.385893
2458849.655830,127.460407,15730182.000000,15.386403
2458849.675120,127.467327,15725501.000000,15.386720
2458849.694411,127.474247,15722245.000000,15.386939
2458849.713701,127.481167,15715609.000000,15.387392
2458849.732991,127.488087,15711018.000000,15.387703
2458849.752281,127.495006,15701752.000000,15.388337
2458849.771571,127.501926,15694547.000000,15.388830
2458849.790861,127.508846,15690141.000000,15.389129
2458849.810151,127.515766,15686419.000000,15.389380
2458849.829441,127.522686,15681764.000000,15.389697
2458849.848732,127.529606,15675312.000000,15.390137
2458849.868022,127.536526,15665712.000000,15.390797
2458849.887312,127.543446,15659481.000000,15.391223
2458849.906602,127.550366,15657460.000000,15.391357
2458849.925892,127.557286,15651189.000000,15.391786
2458849.945182,127.564205,15646795.000000,15.392084
2458849.964472,127.571125,15638928.000000,15.392624
2458849.983762,127.578045,15630739.000000,15.393187
2458850.003053,127.584965,15625201.000000,15.393566
2458850.022343,127.591885,15622981.000000,15.393714
2458850.041633,127.598806,15616914.000000,15.394130
2458850.060923,127.605726,15611618.000000,15.394492
2458850.080213,127.612646,15603184.000000,15.395072
2458850.099503,127.619566,15594725.000000,15.395655
2458850.118793,127.626486,15590770.000000,15.395924
2458850.138083,127.633406,15587366.000000,15.396155
2458850.157374,127.640326,15581875.000000,15.396532
2458850.176664,127.647246,15576113.000000,15.396927
2458850.195954,127.654166,15566848.000000,15.397567
2458850.215244,127.661086,15560591.000000,15.397997
2458850.234534,127.668007,15558367.000000,15.398146
2458850.253824,127.674927,15552274.000000,15.398565
2458850.273114,127.681847,15547711.000000,15.398878
2458850.292404,127.688767,15539740.000000,15.399428
2458850.311695,127.695687,15531460.000000,15.400001
2458850.330985,127.702608,15525713.000000,15.400397
2458850.350275,127.709528,15523685.000000,15.400532
2458850.369565,127.716448,15515957.000000,15.401067
2458850.388855,127.723368,15512911.000000,15.401273
2458850.408145,127.730289,15504200.000000,15.401877
2458850.427435,127.737209,15495794.000000,15.402460
2458850.446725,127.744129,15492209.000000,15.402705
2458850.466015,127.751050,15488769.000000,15.402939
2458850.485306,127.757970,15483615.000000,15.403294
2458850.504596,127.764890,15477570.000000,15.403712
2458850.523886,127.771811,15468280.000000,15.404358
2458850.543176,127.778731,15461799.000000,15.404806
2458850.562466,127.785652,15459311.000000,15.404975
2458850.581756,127.792572,15453471.000000,15.405379
2458850.601046,127.799492,15449066.000000,15.405682
2458850.620336,127.806413,15440969.000000,15.406245
2458850.639627,127.813333,15433097.000000,15.406792
2458850.658917,127.820254,15428690.000000,15.407096
2458850.678207,127.827174,15426052.000000,15.407275
2458850.697497,127.834095,15418467.000000,15.407803
2458850.716787,127.841015,15414257.000000,15.408093
2458850.736077,127.847936,15405526.000000,15.408701
2458850.755367,127.854856,15398170.000000,15.409214
2458850.774657,127.861777,15393828.000000,15.409513
2458850.793948,127.868698,15390267.000000,15.409758
2458850.813238,127.875618,15385948.000000,15.410056
2458850.832528,127.882539,15379531.000000,15.410503
2458850.851818,127.889459,15369909.000000,15.411176
2458850.871108,127.896380,15363243.000000,15.411640
2458850.890398,127.903301,15359840.000000,15.411874
2458850.909688,127.910221,15355152.000000,15.412199
2458850.928978,127.917142,15350599.000000,15.412515
2458850.948269,127.924063,15343372.000000,15.413020
2458850.967559,127.930983,15335585.000000,15.413564
2458850.986849,127.937904,15330647.000000,15.413907
2458851.006139,127.944825,15326888.000000,15.414167
2458851.025429,127.951746,15320292.000000,15.414628
2458851.044719,127.958666,15316122.000000,15.414917
2458851.064009,127.965587,15307526.000000,15.415520
2458851.083299,127.972508,15299583.000000,15.416077
2458851.102590,127.979429,15295681.000000,15.416347
2458851.121880,127.986350,15292692.000000,15.416553
2458851.141170,127.993271,15285824.000000,15.417034
2458851.160460,128.000191,15281248.000000,15.417352
2458851.179750,128.007112,15272532.000000,15.417965
2458851.199040,128.014033,15264906.000000,15.418501
2458851.218330,128.020954,15260665.000000,15.418796
2458851.237620,128.027875,15257325.000000,15.419027
2458851.256911,128.034796,15252577.000000,15.419358
2458851.276201,128.041717,15244399.000000,15.419934
2458851.295491,128.048638,15237190.000000,15.420441
2458851.314781,128.055559,15230573.000000,15.420905
2458851.334071,128.062480,15228689.000000,15.421033
2458851.353361,128.069401,15222695.000000,15.421454
2458851.372651,128.076322,15218108.000000,15.421774
2458851.391941,128.083243,15210563.000000,15.422306
2458851.411232,128.090164,15202261.000000,15.422892
2458851.430522,128.097085,15197629.000000,15.423216
2458851.449812,128.104006,15194999.000000,15.423397
2458851.469102,128.110928,15188473.000000,15.423857
2458851.488392,128.117849,15184097.000000,15.424163
2458851.507682,128.124770,15175278.000000,15.424787
2458851.526972,128.131691,15166927.000000,15.425378
2458851.546262,128.138612,15163159.000000,15.425641
2458851.565553,128.145534,15159677.000000,15.425883
2458851.584843,128.152455,15154998.000000,15.426212
2458851.604133,128.159376,15148900.000000,15.426642
2458851.623423,128.166297,15139631.000000,15.427299
2458851.642713,128.173219,15134058.000000,15.427692
2458851.662003,128.180140,15130998.000000,15.427905
2458851.681293,128.187061,15125257.000000,15.428310
2458851.700583,128.193983,15120864.000000,15.428619
2458851.719874,128.200904,15113197.000000,15.429162
2458851.739164,128.207825,15104890.000000,15.429752
2458851.758454,128.214747,15099301.000000,15.430147
2458851.777744,128.221668,15097692.000000,15.430256
2458851.797034,128.228589,15089849.000000,15.430813
2458851.816324,128.235511,15086658.000000,15.431036
2458851.835614,128.242432,15078141.000000,15.431642
2458851.854904,128.249354,15070324.000000,15.432198
2458851.874195,128.256275,15065514.000000,15.432538
2458851.893485,128.263197,15062877.000000,15.432721
2458851.912775,128.270118,15057264.000000,15.433119
2458851.932065,128.277040,15051581.000000,15.433522
2458851.951355,128.283961,15042597.000000,15.434163
2458851.970645,128.290883,15035878.000000,15.434641
2458851.989935,128.297805,15033775.000000,15.434786
2458852.009225,128.304726,15027987.000000,15.435197
2458852.028515,128.311648,15023801.000000,15.435492
2458852.047806,128.318570,15016029.000000,15.436047
2458852.067096,128.325491,15007818.000000,15.436634
2458852.086386,128.332413,15003147.000000,15.436965
2458852.105676,128.339335,14999115.000000,15.437249
2458852.124966,128.346256,14994129.000000,15.437603
2458852.144256,128.353178,14989478.000000,15.437933
2458852.163546,128.360100,14980955.000000,15.438543
2458852.182836,128.367022,14973781.000000,15.439056
2458852.202127,128.373943,14968832.000000,15.439408
2458852.221417,128.380865,14966314.000000,15.439584
2458852.240707,128.387787,14960238.000000,15.440017
2458852.259997,128.394709,14954784.000000,15.440406
2458852.279287,128.401631,14945210.000000,15.441094
2458852.298577,128.408553,14939116.000000,15.441530
2458852.317867,128.415475,14936811.000000,15.441690
2458852.337157,128.422397,14931534.000000,15.442067
2458852.356448,128.429318,14926980.000000,15.442391
2458852.375738,128.436240,14920369.000000,15.442864
2458852.395028,128.443162,14910956.000000,15.443542
2458852.414318,128.450084,14905293.000000,15.443948
2458852.433608,128.457006,14903500.000000,15.444071
2458852.452898,128.463929,14897335.000000,15.444513
2458852.472188,128.470851,14893291.000000,15.444800
2458852.491478,128.477773,14884524.000000,15.445433
2458852.510769,128.484695,14876487.000000,15.446012
2458852.530059,128.491617,14872549.000000,15.446292
2458852.549349,128.498539,14869656.000000,15.446496
2458852.568639,128.505461,14862885.000000,15.446983
2458852.587929,128.512383,14858936.000000,15.447264
2458852.607219,128.519306,14850471.000000,15.447876
2458852.626509,128.526228,14842693.000000,15.448437
2458852.645799,128.533150,14839149.000000,15.448689
2458852.665090,128.540072,14835243.000000,15.448967
2458852.684380,128.546995,14830824.000000,15.449284
2458852.703670,128.553917,14823241.000000,15.449831
2458852.722960,128.560839,14815323.000000,15.450404
2458852.742250,128.567761,14809489.000000,15.450824
2458852.761540,128.574684,14807091.000000,15.450993
2458852.780830,128.581606,14801059.000000,15.451428
2458852.800120,128.588529,14796930.000000,15.451723
2458852.819411,128.595451,14789227.000000,15.452281
2458852.838701,128.602373,14781087.000000,15.452872
2458852.857991,128.609296,14776811.000000,15.453178
2458852.877281,128.616218,14773558.000000,15.453410
2458852.896571,128.623141,14768157.000000,15.453799
2458852.915861,128.630063,14762819.000000,15.454184
2458852.935151,128.636986,14754527.000000,15.454787
2458852.954441,128.643908,14747252.000000,15.455315
2458852.973732,128.650831,14742283.000000,15.455673
2458852.993022,128.657754,14739538.000000,15.455868
2458853.012312,128.664676,14734370.000000,15.456241
2458853.031602,128.671599,14728891.000000,15.456637
2458853.050892,128.678522,14719477.000000,15.457324
2458853.070182,128.685444,14713091.000000,15.457788
2458853.089472,128.692367,14710910.000000,15.457941
2458853.108762,128.699290,14705417.000000,15.458339
2458853.128053,128.706212,14700725.000000,15.458678
2458853.147343,128.713135,14693655.000000,15.459193
2458853.166633,128.720058,14685169.000000,15.459812
2458853.185923,128.726981,14680040.000000,15.460184
2458853.205213,128.733904,14677556.000000,15.460360
2458853.224503,128.740826,14673282.000000,15.460669
2458853.243793,128.747749,14667088.000000,15.461119
2458853.263083,128.754672,14659142.000000,15.461700
2458853.282374,128.761595,14651376.000000,15.462268
2458853.301664,128.768518,14646535.000000,15.462619
2458853.320954,128.775441,14644017.000000,15.462798
2458853.340244,128.782364,14638843.000000,15.463174
2458853.359534,128.789287,14633292.000000,15.463578
2458853.378824,128.796210,14623687.000000,15.464283
2458853.398114,128.803133,14617323.000000,15.464748
2458853.417404,128.810056,14615064.000000,15.464908
2458853.436695,128.816979,14609747.000000,15.465296
2458853.455985,128.823902,14605532.000000,15.465601
2458853.475275,128.830825,14598090.000000,15.466147
2458853.494565,128.837748,14589760.000000,15.466759
2458853.513855,128.844672,14583488.000000,15.467218
2458853.533145,128.851595,14583130.000000,15.467237
2458853.552435,128.858518,14576635.000000,15.467712
2458853.571725,128.865441,14571901.000000,15.468057
2458853.591015,128.872364,14563593.000000,15.468669
2458853.610306,128.879288,14555902.000000,15.469234
2458853.629596,128.886211,14550988.000000,15.469593
2458853.648886,128.893134,14549064.000000,15.469729
2458853.668176,128.900058,14543272.000000,15.470153
2458853.687466,128.906981,14538618.000000,15.470493
2458853.706756,128.913904,14528642.000000,15.471230
2458853.726046,128.920828,14522202.000000,15.471704
2458853.745336,128.927751,14519689.000000,15.471884
2458853.764627,128.934675,14515059.000000,15.472222
2458853.783917,128.941598,14510314.000000,15.472569
2458853.803207,128.948522,14504111.000000,15.473026
2458853.822497,128.955445,14495276.000000,15.473679
2458853.841787,128.962369,14488091.000000,15.474210
2458853.861077,128.969292,14487205.000000,15.474268
2458853.880367,128.976216,14481226.000000,15.474709
2458853.899657,128.983139,14477182.000000,15.475004
2458853.918948,128.990063,14468923.000000,15.475615
2458853.938238,128.996987,14460639.000000,15.476229
2458853.957528,129.003910,14456330.000000,15.476545
2458853.976818,129.010834,14454157.000000,15.476700
2458853.996108,129.017758,14448720.000000,15.477101
2458854.015398,129.024682,14443291.000000,15.477501
2458854.034688,129.031605,14434693.000000,15.478139
2458854.053978,129.038529,14427887.000000,15.478643
2458854.073269,129.045453,14424613.000000,15.478881
2458854.092559,129.052377,14420094.000000,15.479214
2458854.111849,129.059301,14415614.000000,15.479543
2458854.131139,129.066225,14409977.000000,15.479959
2458854.150429,129.073148,14400252.000000,15.480684
2458854.169719,129.080072,14394838.000000,15.481085
2458854.189009,129.086996,14392479.000000,15.481254
2458854.208299,129.093920,14386675.000000,15.481684
2458854.227590,129.100844,14382451.000000,15.481995
2458854.246880,129.107768,14374896.000000,15.482557
